ID,Name,Birthday,His_car_year_production,Cars_color,Name_starts_from_J
19,PETER WARD,"91.05.23, 12:00:00",1973,Gray,FALSE
19,PETER WARD,"91.05.23, 12:00:00",1987,Silver,FALSE
19,PETER WARD,"91.05.23, 12:00:00",2001,Red,FALSE
19,PETER WARD,"91.05.23, 12:00:00",1979,Blue,FALSE
19,PETER WARD,"91.05.23, 12:00:00",1997,Green,FALSE
19,PETER WARD,"91.05.23, 12:00:00",1964,Black,FALSE
19,PETER WARD,"91.05.23, 12:00:00",2009,White,FALSE
19,PETER WARD,"91.05.23, 12:00:00",1975,Yellow,FALSE
19,PETER WARD,"91.05.23, 12:00:00",1982,Orange,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2010,Red,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2011,Green,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2012,Black,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2013,White,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2014,Yellow,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2015,Blue,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2016,Red,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2017,Green,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2018,Black,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2019,White,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2020,Yellow,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2021,Blue,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2022,Red,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2023,Green,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2024,Black,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2025,White,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2026,Yellow,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2027,Blue,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2028,Red,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2029,Green,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2030,Black,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2030,Black,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2031,Red,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2029,Blue,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2032,Silver,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2028,White,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2033,Green,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2027,Yellow,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2034,Orange,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2026,Purple,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2035,Gray,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2025,Brown,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2036,Pink,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2024,Cyan,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2037,Magenta,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2023,Turquoise,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2038,Lime,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2022,Indigo,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2039,Violet,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2021,Beige,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2040,Maroon,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2005,Gray,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2008,Silver,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1965,Red,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1972,Blue,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1985,Green,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1998,Black,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1969,White,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2002,Yellow,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1978,Orange,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1989,Purple,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1995,Brown,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1971,Pink,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1980,Cyan,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2007,Magenta,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1963,Turquoise,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1992,Lime,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2004,Indigo,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1967,Violet,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1990,Beige,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1976,Maroon,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1973,Gray,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1987,Silver,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2001,Red,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1979,Blue,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1997,Green,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1964,Black,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",2009,White,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1975,Yellow,FALSE
20,QUINN FISHER,"89.08.14, 12:00:00",1982,Orange,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2010,Red,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2011,Green,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2012,Black,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2013,White,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2014,Yellow,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2015,Blue,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2016,Red,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2017,Green,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2018,Black,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2019,White,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2020,Yellow,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2021,Blue,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2022,Red,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2023,Green,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2024,Black,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2025,White,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2026,Yellow,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2027,Blue,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2028,Red,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2029,Green,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2030,Black,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2030,Black,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2031,Red,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2029,Blue,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2032,Silver,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2028,White,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2033,Green,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2027,Yellow,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2034,Orange,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2026,Purple,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2035,Gray,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2025,Brown,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2036,Pink,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2024,Cyan,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2037,Magenta,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2023,Turquoise,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2038,Lime,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2022,Indigo,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2039,Violet,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2021,Beige,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2040,Maroon,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2005,Gray,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2008,Silver,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1965,Red,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1972,Blue,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1985,Green,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1998,Black,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1969,White,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2002,Yellow,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1978,Orange,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1989,Purple,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1995,Brown,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1971,Pink,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1980,Cyan,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2007,Magenta,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1963,Turquoise,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1992,Lime,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2004,Indigo,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1967,Violet,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1990,Beige,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1976,Maroon,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1973,Gray,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1987,Silver,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2001,Red,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1979,Blue,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1997,Green,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1964,Black,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",2009,White,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1975,Yellow,FALSE
21,RACHEL PERRY,"84.11.26, 12:00:00",1982,Orange,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2010,Red,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2011,Green,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2012,Black,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2013,White,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2014,Yellow,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2015,Blue,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2016,Red,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2017,Green,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2018,Black,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2019,White,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2020,Yellow,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2021,Blue,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2022,Red,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2023,Green,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2024,Black,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2025,White,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2026,Yellow,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2027,Blue,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2028,Red,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2029,Green,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2030,Black,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2030,Black,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2031,Red,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2029,Blue,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2032,Silver,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2028,White,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2033,Green,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2027,Yellow,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2034,Orange,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2026,Purple,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2035,Gray,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2025,Brown,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2036,Pink,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2024,Cyan,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2037,Magenta,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2023,Turquoise,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2038,Lime,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2022,Indigo,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2039,Violet,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2021,Beige,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2040,Maroon,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2005,Gray,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2008,Silver,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1965,Red,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1972,Blue,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1985,Green,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1998,Black,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1969,White,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2002,Yellow,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1978,Orange,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1989,Purple,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1995,Brown,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1971,Pink,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1980,Cyan,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2007,Magenta,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1963,Turquoise,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1992,Lime,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2004,Indigo,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1967,Violet,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1990,Beige,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1976,Maroon,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1973,Gray,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1987,Silver,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2001,Red,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1979,Blue,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1997,Green,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1964,Black,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",2009,White,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1975,Yellow,FALSE
22,IVAN MAZEPA,"80.07.12, 12:00:00",1982,Orange,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2010,Red,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2011,Green,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2012,Black,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2013,White,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2014,Yellow,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2015,Blue,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2016,Red,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2017,Green,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2018,Black,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2019,White,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2020,Yellow,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2021,Blue,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2022,Red,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2023,Green,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2024,Black,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2025,White,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2026,Yellow,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2027,Blue,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2028,Red,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2029,Green,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2030,Black,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2030,Black,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2031,Red,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2029,Blue,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2032,Silver,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2028,White,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2033,Green,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2027,Yellow,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2034,Orange,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2026,Purple,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2035,Gray,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2025,Brown,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2036,Pink,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2024,Cyan,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2037,Magenta,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2023,Turquoise,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2038,Lime,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2022,Indigo,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2039,Violet,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2021,Beige,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2040,Maroon,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2005,Gray,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2008,Silver,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1965,Red,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1972,Blue,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1985,Green,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1998,Black,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1969,White,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2002,Yellow,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1978,Orange,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1989,Purple,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1995,Brown,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1971,Pink,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1980,Cyan,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2007,Magenta,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1963,Turquoise,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1992,Lime,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2004,Indigo,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1967,Violet,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1990,Beige,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1976,Maroon,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1973,Gray,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1987,Silver,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2001,Red,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1979,Blue,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1997,Green,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1964,Black,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",2009,White,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1975,Yellow,FALSE
23,MONICA GELLER,"80.07.15, 12:00:00",1982,Orange,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2010,Red,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2011,Green,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2012,Black,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2013,White,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2014,Yellow,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2015,Blue,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2016,Red,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2017,Green,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2018,Black,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2019,White,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2020,Yellow,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2021,Blue,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2022,Red,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2023,Green,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2024,Black,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2025,White,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2026,Yellow,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2027,Blue,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2028,Red,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2029,Green,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2030,Black,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2030,Black,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2031,Red,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2029,Blue,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2032,Silver,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2028,White,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2033,Green,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2027,Yellow,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2034,Orange,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2026,Purple,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2035,Gray,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2025,Brown,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2036,Pink,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2024,Cyan,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2037,Magenta,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2023,Turquoise,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2038,Lime,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2022,Indigo,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2039,Violet,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2021,Beige,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2040,Maroon,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2005,Gray,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2008,Silver,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1965,Red,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1972,Blue,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1985,Green,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1998,Black,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1969,White,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2002,Yellow,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1978,Orange,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1989,Purple,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1995,Brown,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1971,Pink,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1980,Cyan,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2007,Magenta,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1963,Turquoise,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1992,Lime,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2004,Indigo,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1967,Violet,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1990,Beige,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1976,Maroon,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1973,Gray,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1987,Silver,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2001,Red,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1979,Blue,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1997,Green,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1964,Black,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",2009,White,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1975,Yellow,FALSE
24,CHANDLER BING,"69.04.08, 12:00:00",1982,Orange,FALSE
25,ROSS GELLER,"67.10.18, 12:00:00",2010,Red,FALSE
25,ROSS GELLER,"67.10.18, 12:00:00",2011,Green,FALSE
25,ROSS GELLER,"67.10.18, 12:00:00",2012,Black,FALSE
25,ROSS GELLER,"67.10.18, 12:00:00",2013,White,FALSE
25,ROSS GELLER,"67.10.18, 12:00:00",2014,Yellow,FALSE
25,ROSS GELLER,"67.10.18, 12:00:00",2015,Blue,FALSE
25,ROSS GELLER,"67.10.18, 12:00:00",2016,Red,FALSE
25,ROSS GELLER,"67.10.18, 12:00:00",2017,Green,FALSE
25,ROSS GELLER,"67.10.18, 12:00:00",2018,Black,FALSE
25,ROSS GELLER,"67.10.18, 12:00:00",2019,White,FALSE
25,ROSS GELLER,"67.10.18, 12:00:00",2020,Yellow,FALSE
25,ROSS GELLER,"67.10.18, 12:00:00",2021,Blue,FALSE
25,ROSS GELLER,"67.10.18, 12:00:00",2022,Red,FALSE
25,ROSS GELLER,"67.10.18, 12:00:00",2023,Green,FALSE
25,ROSS GELLER,"67.10.18, 12:00:00",2024,Black,FALSE
